Semana,Día,Hora,ID_Persona,Trayectoria_Tipo,Zona,Duracion_Zona_Min,Duracion_Total_Min,Timestamp
2,Miércoles (09/09),19:00-20:00,1601,Principal,mostradores,6.7,6.7,2025-09-09T19:05:00
2,Miércoles (09/09),19:00-20:00,1602,Principal,mostradores,7.3,7.3,2025-09-09T19:14:00
2,Miércoles (09/09),19:00-20:00,1603,Principal,mostradores,9.9,9.9,2025-09-09T19:24:00
2,Miércoles (09/09),19:00-20:00,1604,Principal,mostradores,10.0,10.0,2025-09-09T19:20:00
2,Miércoles (09/09),19:00-20:00,1605,Principal,mostradores,7.9,7.9,2025-09-09T19:42:00
2,Miércoles (09/09),19:00-20:00,1606,Principal,mostradores,5.7,5.7,2025-09-09T19:28:00
2,Miércoles (09/09),19:00-20:00,1607,Principal,mostradores,7.0,7.0,2025-09-09T19:08:00
2,Miércoles (09/09),19:00-20:00,1608,Principal,mostradores,7.0,7.0,2025-09-09T19:26:00
2,Miércoles (09/09),19:00-20:00,1609,Principal,mostradores,5.0,5.0,2025-09-09T19:44:00
2,Miércoles (09/09),19:00-20:00,1610,Principal,mostradores,5.0,5.0,2025-09-09T19:31:00
2,Miércoles (09/09),19:00-20:00,1611,Principal,mostradores,5.4,5.4,2025-09-09T19:29:00
2,Miércoles (09/09),19:00-20:00,1612,Principal,mostradores,7.6,7.6,2025-09-09T19:00:00
2,Miércoles (09/09),19:00-20:00,1613,Principal,mostradores,8.5,8.5,2025-09-09T19:02:00
2,Miércoles (09/09),19:00-20:00,1614,Principal,mostradores,9.0,9.0,2025-09-09T19:38:00
2,Jueves (10/09),09:00-10:00,1615,Exploradora,mostradores,10.0,13.7,2025-10-09T09:58:00
2,Jueves (10/09),09:00-10:00,1616,Principal,mostradores,6.6,6.6,2025-10-09T09:47:00
2,Jueves (10/09),09:00-10:00,1617,Exploradora,mostradores,5.0,9.0,2025-10-09T09:31:00
2,Jueves (10/09),09:00-10:00,1618,Secundaria,mostradores,7.3,10.1,2025-10-09T09:57:00
2,Jueves (10/09),09:00-10:00,1619,Principal,mostradores,7.0,7.0,2025-10-09T09:41:00
2,Jueves (10/09),09:00-10:00,1620,Principal,mostradores,6.2,6.2,2025-10-09T09:06:00
2,Jueves (10/09),09:00-10:00,1621,Principal,mostradores,5.4,5.4,2025-10-09T09:38:00
2,Jueves (10/09),09:00-10:00,1622,Exploradora,mostradores,5.0,9.4,2025-10-09T09:18:00
2,Jueves (10/09),09:00-10:00,1623,Exploradora,mostradores,7.7,11.0,2025-10-09T09:20:00
2,Jueves (10/09),09:00-10:00,1624,Principal,mostradores,5.0,5.0,2025-10-09T09:43:00
2,Jueves (10/09),09:00-10:00,1625,Principal,mostradores,6.3,6.3,2025-10-09T09:02:00
2,Jueves (10/09),09:00-10:00,1626,Principal,mostradores,7.0,7.0,2025-10-09T09:22:00
2,Jueves (10/09),09:00-10:00,1627,Secundaria,mostradores,8.7,10.7,2025-10-09T09:19:00
2,Jueves (10/09),09:00-10:00,1628,Principal,mostradores,7.9,7.9,2025-10-09T09:16:00
2,Jueves (10/09),09:00-10:00,1629,Principal,mostradores,7.4,7.4,2025-10-09T09:27:00
2,Jueves (10/09),09:00-10:00,1630,Principal,mostradores,10.0,10.0,2025-10-09T09:45:00
2,Jueves (10/09),09:00-10:00,1631,Principal,mostradores,8.1,8.1,2025-10-09T09:16:00
2,Jueves (10/09),09:00-10:00,1632,Principal,mostradores,6.5,6.5,2025-10-09T09:39:00
2,Jueves (10/09),09:00-10:00,1633,Principal,mostradores,7.0,7.0,2025-10-09T09:02:00
2,Jueves (10/09),09:00-10:00,1634,Principal,mostradores,7.8,7.8,2025-10-09T09:33:00
2,Jueves (10/09),09:00-10:00,1635,Principal,mostradores,8.4,8.4,2025-10-09T09:55:00
2,Jueves (10/09),10:00-11:00,1636,Principal,mostradores,5.0,5.0,2025-10-09T10:43:00
2,Jueves (10/09),10:00-11:00,1637,Principal,mostradores,7.8,7.8,2025-10-09T10:23:00
2,Jueves (10/09),10:00-11:00,1638,Principal,mostradores,10.0,10.0,2025-10-09T10:17:00
2,Jueves (10/09),10:00-11:00,1639,Principal,mostradores,8.6,8.6,2025-10-09T10:36:00
2,Jueves (10/09),10:00-11:00,1640,Secundaria,mostradores,8.9,11.9,2025-10-09T10:24:00
2,Jueves (10/09),10:00-11:00,1641,Secundaria,mostradores,7.3,10.3,2025-10-09T10:01:00
2,Jueves (10/09),10:00-11:00,1642,Principal,mostradores,6.9,6.9,2025-10-09T10:51:00
2,Jueves (10/09),10:00-11:00,1643,Principal,mostradores,6.2,6.2,2025-10-09T10:32:00
2,Jueves (10/09),10:00-11:00,1644,Principal,mostradores,6.8,6.8,2025-10-09T10:15:00
2,Jueves (10/09),10:00-11:00,1645,Principal,mostradores,9.2,9.2,2025-10-09T10:44:00
2,Jueves (10/09),10:00-11:00,1646,Principal,mostradores,6.6,6.6,2025-10-09T10:31:00
2,Jueves (10/09),10:00-11:00,1647,Exploradora,mostradores,7.3,11.0,2025-10-09T10:32:00
2,Jueves (10/09),10:00-11:00,1648,Principal,mostradores,6.8,6.8,2025-10-09T10:30:00
2,Jueves (10/09),10:00-11:00,1649,Principal,mostradores,7.5,7.5,2025-10-09T10:00:00
2,Jueves (10/09),10:00-11:00,1650,Principal,mostradores,5.6,5.6,2025-10-09T10:57:00
2,Jueves (10/09),10:00-11:00,1651,Principal,mostradores,6.9,6.9,2025-10-09T10:12:00
2,Jueves (10/09),10:00-11:00,1652,Principal,mostradores,5.5,5.5,2025-10-09T10:07:00
2,Jueves (10/09),10:00-11:00,1653,Principal,mostradores,9.7,9.7,2025-10-09T10:40:00
2,Jueves (10/09),10:00-11:00,1654,Principal,mostradores,9.8,9.8,2025-10-09T10:02:00
2,Jueves (10/09),10:00-11:00,1655,Principal,mostradores,6.9,6.9,2025-10-09T10:04:00
2,Jueves (10/09),10:00-11:00,1656,Principal,mostradores,6.7,6.7,2025-10-09T10:31:00
2,Jueves (10/09),10:00-11:00,1657,Secundaria,mostradores,5.3,7.5,2025-10-09T10:15:00
2,Jueves (10/09),10:00-11:00,1658,Principal,mostradores,5.5,5.5,2025-10-09T10:58:00
2,Jueves (10/09),10:00-11:00,1659,Principal,mostradores,9.8,9.8,2025-10-09T10:48:00
2,Jueves (10/09),10:00-11:00,1660,Principal,mostradores,7.5,7.5,2025-10-09T10:55:00
2,Jueves (10/09),10:00-11:00,1661,Principal,mostradores,6.5,6.5,2025-10-09T10:23:00
2,Jueves (10/09),11:00-12:00,1662,Secundaria,mostradores,7.0,9.1,2025-10-09T11:42:00
2,Jueves (10/09),11:00-12:00,1663,Principal,mostradores,7.8,7.8,2025-10-09T11:33:00
2,Jueves (10/09),11:00-12:00,1664,Principal,mostradores,7.9,7.9,2025-10-09T11:50:00
2,Jueves (10/09),11:00-12:00,1665,Secundaria,mostradores,7.4,9.4,2025-10-09T11:06:00
2,Jueves (10/09),11:00-12:00,1666,Principal,mostradores,9.0,9.0,2025-10-09T11:13:00
2,Jueves (10/09),11:00-12:00,1667,Principal,mostradores,6.2,6.2,2025-10-09T11:49:00
2,Jueves (10/09),11:00-12:00,1668,Principal,mostradores,9.1,9.1,2025-10-09T11:03:00
2,Jueves (10/09),11:00-12:00,1669,Secundaria,mostradores,8.5,11.5,2025-10-09T11:04:00
2,Jueves (10/09),11:00-12:00,1670,Principal,mostradores,6.3,6.3,2025-10-09T11:08:00
2,Jueves (10/09),11:00-12:00,1671,Principal,mostradores,7.3,7.3,2025-10-09T11:46:00
2,Jueves (10/09),11:00-12:00,1672,Principal,mostradores,5.0,5.0,2025-10-09T11:35:00
2,Jueves (10/09),11:00-12:00,1673,Secundaria,mostradores,6.6,8.6,2025-10-09T11:02:00
2,Jueves (10/09),11:00-12:00,1674,Principal,mostradores,5.9,5.9,2025-10-09T11:45:00
2,Jueves (10/09),11:00-12:00,1675,Principal,mostradores,10.0,10.0,2025-10-09T11:30:00
2,Jueves (10/09),11:00-12:00,1676,Secundaria,mostradores,7.0,9.6,2025-10-09T11:23:00
2,Jueves (10/09),11:00-12:00,1677,Exploradora,mostradores,7.1,11.5,2025-10-09T11:42:00
2,Jueves (10/09),11:00-12:00,1678,Principal,mostradores,5.0,5.0,2025-10-09T11:00:00
2,Jueves (10/09),11:00-12:00,1679,Principal,mostradores,5.0,5.0,2025-10-09T11:05:00
2,Jueves (10/09),11:00-12:00,1680,Principal,mostradores,9.6,9.6,2025-10-09T11:40:00
2,Jueves (10/09),11:00-12:00,1681,Principal,mostradores,8.4,8.4,2025-10-09T11:22:00
2,Jueves (10/09),11:00-12:00,1682,Principal,mostradores,9.2,9.2,2025-10-09T11:50:00
2,Jueves (10/09),11:00-12:00,1683,Secundaria,mostradores,10.0,13.0,2025-10-09T11:05:00
2,Jueves (10/09),11:00-12:00,1684,Principal,mostradores,7.8,7.8,2025-10-09T11:26:00
2,Jueves (10/09),11:00-12:00,1685,Principal,mostradores,10.0,10.0,2025-10-09T11:12:00
2,Jueves (10/09),11:00-12:00,1686,Principal,mostradores,5.0,5.0,2025-10-09T11:39:00
2,Jueves (10/09),11:00-12:00,1687,Principal,mostradores,7.0,7.0,2025-10-09T11:16:00
2,Jueves (10/09),11:00-12:00,1688,Principal,mostradores,6.2,6.2,2025-10-09T11:31:00
2,Jueves (10/09),11:00-12:00,1689,Principal,mostradores,5.6,5.6,2025-10-09T11:30:00
2,Jueves (10/09),11:00-12:00,1690,Secundaria,mostradores,8.7,11.6,2025-10-09T11:11:00
2,Jueves (10/09),11:00-12:00,1691,Principal,mostradores,8.8,8.8,2025-10-09T11:37:00
2,Jueves (10/09),11:00-12:00,1692,Principal,mostradores,9.0,9.0,2025-10-09T11:25:00
2,Jueves (10/09),11:00-12:00,1693,Principal,mostradores,8.6,8.6,2025-10-09T11:40:00
2,Jueves (10/09),11:00-12:00,1694,Exploradora,mostradores,7.1,11.0,2025-10-09T11:54:00
2,Jueves (10/09),11:00-12:00,1695,Principal,mostradores,5.7,5.7,2025-10-09T11:18:00
2,Jueves (10/09),11:00-12:00,1696,Principal,mostradores,7.8,7.8,2025-10-09T11:55:00
2,Jueves (10/09),11:00-12:00,1697,Principal,mostradores,5.2,5.2,2025-10-09T11:19:00
2,Jueves (10/09),11:00-12:00,1698,Secundaria,mostradores,8.1,10.4,2025-10-09T11:54:00
2,Jueves (10/09),11:00-12:00,1699,Exploradora,mostradores,6.0,10.8,2025-10-09T11:25:00
2,Jueves (10/09),11:00-12:00,1700,Principal,mostradores,6.7,6.7,2025-10-09T11:33:00
2,Jueves (10/09),12:00-13:00,1701,Principal,mostradores,6.2,6.2,2025-10-09T12:37:00
2,Jueves (10/09),12:00-13:00,1702,Principal,mostradores,5.0,5.0,2025-10-09T12:07:00
2,Jueves (10/09),12:00-13:00,1703,Principal,mostradores,5.0,5.0,2025-10-09T12:35:00
2,Jueves (10/09),12:00-13:00,1704,Principal,mostradores,5.0,5.0,2025-10-09T12:32:00
2,Jueves (10/09),12:00-13:00,1705,Principal,mostradores,5.8,5.8,2025-10-09T12:12:00
2,Jueves (10/09),12:00-13:00,1706,Principal,mostradores,6.2,6.2,2025-10-09T12:12:00
2,Jueves (10/09),12:00-13:00,1707,Principal,mostradores,6.5,6.5,2025-10-09T12:24:00
2,Jueves (10/09),12:00-13:00,1708,Principal,mostradores,5.0,5.0,2025-10-09T12:26:00
2,Jueves (10/09),12:00-13:00,1709,Principal,mostradores,10.0,10.0,2025-10-09T12:53:00
2,Jueves (10/09),12:00-13:00,1710,Principal,mostradores,8.5,8.5,2025-10-09T12:59:00
2,Jueves (10/09),12:00-13:00,1711,Principal,mostradores,5.0,5.0,2025-10-09T12:33:00
2,Jueves (10/09),12:00-13:00,1712,Principal,mostradores,8.7,8.7,2025-10-09T12:25:00
2,Jueves (10/09),12:00-13:00,1713,Principal,mostradores,5.7,5.7,2025-10-09T12:59:00
2,Jueves (10/09),12:00-13:00,1714,Principal,mostradores,5.0,5.0,2025-10-09T12:46:00
2,Jueves (10/09),12:00-13:00,1715,Secundaria,mostradores,6.2,8.4,2025-10-09T12:07:00
2,Jueves (10/09),12:00-13:00,1716,Principal,mostradores,5.7,5.7,2025-10-09T12:07:00
2,Jueves (10/09),12:00-13:00,1717,Secundaria,mostradores,8.1,10.5,2025-10-09T12:43:00
2,Jueves (10/09),12:00-13:00,1718,Principal,mostradores,6.8,6.8,2025-10-09T12:17:00
2,Jueves (10/09),12:00-13:00,1719,Secundaria,mostradores,5.4,7.8,2025-10-09T12:23:00
2,Jueves (10/09),12:00-13:00,1720,Principal,mostradores,6.2,6.2,2025-10-09T12:43:00
2,Jueves (10/09),12:00-13:00,1721,Principal,mostradores,7.0,7.0,2025-10-09T12:12:00
2,Jueves (10/09),12:00-13:00,1722,Principal,mostradores,8.3,8.3,2025-10-09T12:03:00
2,Jueves (10/09),12:00-13:00,1723,Principal,mostradores,6.7,6.7,2025-10-09T12:06:00
2,Jueves (10/09),12:00-13:00,1724,Secundaria,mostradores,6.8,9.3,2025-10-09T12:25:00
2,Jueves (10/09),12:00-13:00,1725,Principal,mostradores,8.7,8.7,2025-10-09T12:04:00
2,Jueves (10/09),12:00-13:00,1726,Principal,mostradores,5.4,5.4,2025-10-09T12:23:00
2,Jueves (10/09),12:00-13:00,1727,Principal,mostradores,8.0,8.0,2025-10-09T12:27:00
2,Jueves (10/09),12:00-13:00,1728,Principal,mostradores,6.6,6.6,2025-10-09T12:59:00
2,Jueves (10/09),12:00-13:00,1729,Principal,mostradores,7.1,7.1,2025-10-09T12:02:00
2,Jueves (10/09),12:00-13:00,1730,Principal,mostradores,8.1,8.1,2025-10-09T12:30:00
2,Jueves (10/09),12:00-13:00,1731,Principal,mostradores,9.3,9.3,2025-10-09T12:40:00
2,Jueves (10/09),12:00-13:00,1732,Exploradora,mostradores,10.0,13.2,2025-10-09T12:36:00
2,Jueves (10/09),13:00-14:00,1733,Principal,mostradores,6.8,6.8,2025-10-09T13:47:00
2,Jueves (10/09),13:00-14:00,1734,Principal,mostradores,8.1,8.1,2025-10-09T13:44:00
2,Jueves (10/09),13:00-14:00,1735,Principal,mostradores,6.2,6.2,2025-10-09T13:19:00
2,Jueves (10/09),13:00-14:00,1736,Principal,mostradores,7.6,7.6,2025-10-09T13:06:00
2,Jueves (10/09),13:00-14:00,1737,Secundaria,mostradores,9.9,12.3,2025-10-09T13:30:00
2,Jueves (10/09),13:00-14:00,1738,Principal,mostradores,7.6,7.6,2025-10-09T13:01:00
2,Jueves (10/09),13:00-14:00,1739,Principal,mostradores,5.3,5.3,2025-10-09T13:15:00
2,Jueves (10/09),13:00-14:00,1740,Principal,mostradores,5.3,5.3,2025-10-09T13:29:00
2,Jueves (10/09),13:00-14:00,1741,Principal,mostradores,7.6,7.6,2025-10-09T13:51:00
2,Jueves (10/09),13:00-14:00,1742,Principal,mostradores,5.0,5.0,2025-10-09T13:53:00
2,Jueves (10/09),13:00-14:00,1743,Secundaria,mostradores,5.0,8.0,2025-10-09T13:17:00
2,Jueves (10/09),13:00-14:00,1744,Secundaria,mostradores,5.9,8.2,2025-10-09T13:15:00
2,Jueves (10/09),13:00-14:00,1745,Principal,mostradores,7.4,7.4,2025-10-09T13:15:00
2,Jueves (10/09),13:00-14:00,1746,Principal,mostradores,5.0,5.0,2025-10-09T13:19:00
2,Jueves (10/09),13:00-14:00,1747,Principal,mostradores,5.3,5.3,2025-10-09T13:41:00
2,Jueves (10/09),13:00-14:00,1748,Principal,mostradores,9.5,9.5,2025-10-09T13:07:00
2,Jueves (10/09),13:00-14:00,1749,Principal,mostradores,5.0,5.0,2025-10-09T13:42:00
2,Jueves (10/09),13:00-14:00,1750,Principal,mostradores,7.7,7.7,2025-10-09T13:59:00
2,Jueves (10/09),17:00-18:00,1751,Principal,mostradores,5.0,5.0,2025-10-09T17:17:00
2,Jueves (10/09),17:00-18:00,1752,Principal,mostradores,7.6,7.6,2025-10-09T17:10:00
2,Jueves (10/09),17:00-18:00,1753,Secundaria,mostradores,5.3,8.3,2025-10-09T17:09:00
2,Jueves (10/09),17:00-18:00,1754,Secundaria,mostradores,5.0,7.1,2025-10-09T17:41:00
2,Jueves (10/09),17:00-18:00,1755,Principal,mostradores,5.0,5.0,2025-10-09T17:22:00
2,Jueves (10/09),17:00-18:00,1756,Principal,mostradores,5.0,5.0,2025-10-09T17:06:00
2,Jueves (10/09),17:00-18:00,1757,Secundaria,mostradores,6.7,9.0,2025-10-09T17:32:00
2,Jueves (10/09),17:00-18:00,1758,Principal,mostradores,6.8,6.8,2025-10-09T17:10:00
2,Jueves (10/09),17:00-18:00,1759,Principal,mostradores,6.8,6.8,2025-10-09T17:18:00
2,Jueves (10/09),17:00-18:00,1760,Principal,mostradores,5.1,5.1,2025-10-09T17:10:00
2,Jueves (10/09),17:00-18:00,1761,Principal,mostradores,7.0,7.0,2025-10-09T17:46:00
2,Jueves (10/09),17:00-18:00,1762,Principal,mostradores,7.7,7.7,2025-10-09T17:32:00
2,Jueves (10/09),17:00-18:00,1763,Principal,mostradores,9.5,9.5,2025-10-09T17:54:00
2,Jueves (10/09),17:00-18:00,1764,Principal,mostradores,6.3,6.3,2025-10-09T17:23:00
2,Jueves (10/09),17:00-18:00,1765,Principal,mostradores,8.1,8.1,2025-10-09T17:59:00
2,Jueves (10/09),17:00-18:00,1766,Principal,mostradores,10.0,10.0,2025-10-09T17:19:00
2,Jueves (10/09),17:00-18:00,1767,Principal,mostradores,5.4,5.4,2025-10-09T17:48:00
2,Jueves (10/09),17:00-18:00,1768,Principal,mostradores,5.5,5.5,2025-10-09T17:33:00
2,Jueves (10/09),17:00-18:00,1769,Principal,mostradores,9.7,9.7,2025-10-09T17:44:00
2,Jueves (10/09),17:00-18:00,1770,Secundaria,mostradores,6.7,9.7,2025-10-09T17:02:00
2,Jueves (10/09),17:00-18:00,1771,Principal,mostradores,6.0,6.0,2025-10-09T17:22:00
2,Jueves (10/09),17:00-18:00,1772,Secundaria,mostradores,9.4,12.1,2025-10-09T17:23:00
2,Jueves (10/09),17:00-18:00,1773,Principal,mostradores,9.7,9.7,2025-10-09T17:01:00
2,Jueves (10/09),17:00-18:00,1774,Principal,mostradores,5.1,5.1,2025-10-09T17:38:00
2,Jueves (10/09),18:00-19:00,1775,Principal,mostradores,7.6,7.6,2025-10-09T18:28:00
2,Jueves (10/09),18:00-19:00,1776,Principal,mostradores,9.5,9.5,2025-10-09T18:51:00
2,Jueves (10/09),18:00-19:00,1777,Principal,mostradores,5.5,5.5,2025-10-09T18:27:00
2,Jueves (10/09),18:00-19:00,1778,Principal,mostradores,8.9,8.9,2025-10-09T18:11:00
2,Jueves (10/09),18:00-19:00,1779,Principal,mostradores,8.5,8.5,2025-10-09T18:54:00
2,Jueves (10/09),18:00-19:00,1780,Principal,mostradores,7.6,7.6,2025-10-09T18:52:00
2,Jueves (10/09),18:00-19:00,1781,Exploradora,mostradores,5.2,9.3,2025-10-09T18:33:00
2,Jueves (10/09),18:00-19:00,1782,Principal,mostradores,7.8,7.8,2025-10-09T18:02:00
2,Jueves (10/09),18:00-19:00,1783,Principal,mostradores,6.6,6.6,2025-10-09T18:33:00
2,Jueves (10/09),18:00-19:00,1784,Principal,mostradores,6.3,6.3,2025-10-09T18:23:00
2,Jueves (10/09),18:00-19:00,1785,Principal,mostradores,8.5,8.5,2025-10-09T18:35:00
2,Jueves (10/09),18:00-19:00,1786,Principal,mostradores,9.7,9.7,2025-10-09T18:28:00
2,Jueves (10/09),18:00-19:00,1787,Exploradora,mostradores,8.7,12.4,2025-10-09T18:27:00
2,Jueves (10/09),18:00-19:00,1788,Principal,mostradores,5.0,5.0,2025-10-09T18:08:00
2,Jueves (10/09),18:00-19:00,1789,Principal,mostradores,5.7,5.7,2025-10-09T18:03:00
2,Jueves (10/09),18:00-19:00,1790,Principal,mostradores,6.7,6.7,2025-10-09T18:03:00
2,Jueves (10/09),18:00-19:00,1791,Principal,mostradores,8.4,8.4,2025-10-09T18:22:00
2,Jueves (10/09),18:00-19:00,1792,Principal,mostradores,5.7,5.7,2025-10-09T18:07:00
2,Jueves (10/09),18:00-19:00,1793,Principal,mostradores,9.5,9.5,2025-10-09T18:19:00
2,Jueves (10/09),18:00-19:00,1794,Principal,mostradores,8.0,8.0,2025-10-09T18:57:00
2,Jueves (10/09),18:00-19:00,1795,Secundaria,mostradores,8.6,10.6,2025-10-09T18:48:00
2,Jueves (10/09),19:00-20:00,1796,Principal,mostradores,8.0,8.0,2025-10-09T19:53:00
2,Jueves (10/09),19:00-20:00,1797,Principal,mostradores,5.0,5.0,2025-10-09T19:24:00
2,Jueves (10/09),19:00-20:00,1798,Principal,mostradores,5.0,5.0,2025-10-09T19:12:00
2,Jueves (10/09),19:00-20:00,1799,Principal,mostradores,5.4,5.4,2025-10-09T19:28:00
2,Jueves (10/09),19:00-20:00,1800,Principal,mostradores,6.4,6.4,2025-10-09T19:29:00
2,Jueves (10/09),19:00-20:00,1801,Principal,mostradores,6.2,6.2,2025-10-09T19:24:00
2,Jueves (10/09),19:00-20:00,1802,Principal,mostradores,7.9,7.9,2025-10-09T19:52:00
2,Jueves (10/09),19:00-20:00,1803,Principal,mostradores,10.0,10.0,2025-10-09T19:01:00
2,Jueves (10/09),19:00-20:00,1804,Principal,mostradores,5.8,5.8,2025-10-09T19:20:00
2,Jueves (10/09),19:00-20:00,1805,Principal,mostradores,8.1,8.1,2025-10-09T19:02:00
2,Jueves (10/09),19:00-20:00,1806,Secundaria,mostradores,5.4,8.1,2025-10-09T19:40:00
2,Jueves (10/09),19:00-20:00,1807,Principal,mostradores,10.0,10.0,2025-10-09T19:20:00
2,Jueves (10/09),19:00-20:00,1808,Principal,mostradores,6.3,6.3,2025-10-09T19:02:00
2,Jueves (10/09),19:00-20:00,1809,Principal,mostradores,7.0,7.0,2025-10-09T19:42:00
2,Jueves (10/09),19:00-20:00,1810,Principal,mostradores,8.2,8.2,2025-10-09T19:31:00
2,Jueves (10/09),19:00-20:00,1811,Principal,mostradores,6.9,6.9,2025-10-09T19:21:00
2,Viernes (11/09),09:00-10:00,1812,Principal,mostradores,8.1,8.1,2025-11-09T09:00:00
2,Viernes (11/09),09:00-10:00,1813,Principal,mostradores,5.0,5.0,2025-11-09T09:20:00
2,Viernes (11/09),09:00-10:00,1814,Principal,mostradores,5.9,5.9,2025-11-09T09:56:00
2,Viernes (11/09),09:00-10:00,1815,Principal,mostradores,8.4,8.4,2025-11-09T09:10:00
2,Viernes (11/09),09:00-10:00,1816,Principal,mostradores,8.3,8.3,2025-11-09T09:09:00
2,Viernes (11/09),09:00-10:00,1817,Principal,mostradores,9.3,9.3,2025-11-09T09:23:00
2,Viernes (11/09),09:00-10:00,1818,Principal,mostradores,9.5,9.5,2025-11-09T09:57:00
2,Viernes (11/09),09:00-10:00,1819,Principal,mostradores,10.0,10.0,2025-11-09T09:55:00
2,Viernes (11/09),09:00-10:00,1820,Principal,mostradores,8.4,8.4,2025-11-09T09:00:00
2,Viernes (11/09),09:00-10:00,1821,Principal,mostradores,5.3,5.3,2025-11-09T09:50:00
2,Viernes (11/09),09:00-10:00,1822,Principal,mostradores,5.6,5.6,2025-11-09T09:20:00
2,Viernes (11/09),09:00-10:00,1823,Principal,mostradores,9.7,9.7,2025-11-09T09:49:00
2,Viernes (11/09),09:00-10:00,1824,Principal,mostradores,5.0,5.0,2025-11-09T09:34:00
2,Viernes (11/09),09:00-10:00,1825,Principal,mostradores,8.3,8.3,2025-11-09T09:24:00
2,Viernes (11/09),09:00-10:00,1826,Exploradora,mostradores,5.6,10.1,2025-11-09T09:42:00
2,Viernes (11/09),09:00-10:00,1827,Principal,mostradores,6.5,6.5,2025-11-09T09:35:00
2,Viernes (11/09),09:00-10:00,1828,Secundaria,mostradores,8.9,10.9,2025-11-09T09:31:00
2,Viernes (11/09),09:00-10:00,1829,Secundaria,mostradores,6.9,9.3,2025-11-09T09:10:00
2,Viernes (11/09),09:00-10:00,1830,Principal,mostradores,8.2,8.2,2025-11-09T09:07:00
2,Viernes (11/09),09:00-10:00,1831,Principal,mostradores,5.4,5.4,2025-11-09T09:48:00
2,Viernes (11/09),09:00-10:00,1832,Principal,mostradores,6.0,6.0,2025-11-09T09:44:00
2,Viernes (11/09),10:00-11:00,1833,Principal,mostradores,8.0,8.0,2025-11-09T10:49:00
2,Viernes (11/09),10:00-11:00,1834,Principal,mostradores,5.9,5.9,2025-11-09T10:04:00
2,Viernes (11/09),10:00-11:00,1835,Principal,mostradores,5.7,5.7,2025-11-09T10:26:00
2,Viernes (11/09),10:00-11:00,1836,Secundaria,mostradores,5.6,8.1,2025-11-09T10:51:00
2,Viernes (11/09),10:00-11:00,1837,Principal,mostradores,7.2,7.2,2025-11-09T10:41:00
2,Viernes (11/09),10:00-11:00,1838,Principal,mostradores,7.9,7.9,2025-11-09T10:48:00
2,Viernes (11/09),10:00-11:00,1839,Principal,mostradores,5.0,5.0,2025-11-09T10:37:00
2,Viernes (11/09),10:00-11:00,1840,Principal,mostradores,5.0,5.0,2025-11-09T10:48:00
2,Viernes (11/09),10:00-11:00,1841,Principal,mostradores,8.9,8.9,2025-11-09T10:07:00
2,Viernes (11/09),10:00-11:00,1842,Secundaria,mostradores,7.9,10.9,2025-11-09T10:51:00
2,Viernes (11/09),10:00-11:00,1843,Principal,mostradores,10.0,10.0,2025-11-09T10:08:00
2,Viernes (11/09),10:00-11:00,1844,Principal,mostradores,9.3,9.3,2025-11-09T10:45:00
2,Viernes (11/09),10:00-11:00,1845,Principal,mostradores,8.5,8.5,2025-11-09T10:56:00
2,Viernes (11/09),10:00-11:00,1846,Principal,mostradores,9.2,9.2,2025-11-09T10:49:00
2,Viernes (11/09),10:00-11:00,1847,Secundaria,mostradores,8.0,10.2,2025-11-09T10:02:00
2,Viernes (11/09),10:00-11:00,1848,Principal,mostradores,5.0,5.0,2025-11-09T10:04:00
2,Viernes (11/09),10:00-11:00,1849,Principal,mostradores,5.1,5.1,2025-11-09T10:29:00
2,Viernes (11/09),10:00-11:00,1850,Principal,mostradores,5.0,5.0,2025-11-09T10:22:00
2,Viernes (11/09),10:00-11:00,1851,Principal,mostradores,6.1,6.1,2025-11-09T10:30:00
2,Viernes (11/09),10:00-11:00,1852,Principal,mostradores,7.3,7.3,2025-11-09T10:01:00
2,Viernes (11/09),10:00-11:00,1853,Principal,mostradores,7.4,7.4,2025-11-09T10:30:00
2,Viernes (11/09),10:00-11:00,1854,Principal,mostradores,7.5,7.5,2025-11-09T10:00:00
2,Viernes (11/09),10:00-11:00,1855,Principal,mostradores,5.7,5.7,2025-11-09T10:31:00
2,Viernes (11/09),10:00-11:00,1856,Principal,mostradores,5.0,5.0,2025-11-09T10:00:00
2,Viernes (11/09),10:00-11:00,1857,Principal,mostradores,7.2,7.2,2025-11-09T10:27:00
2,Viernes (11/09),10:00-11:00,1858,Principal,mostradores,9.2,9.2,2025-11-09T10:12:00
2,Viernes (11/09),11:00-12:00,1859,Secundaria,mostradores,6.7,9.6,2025-11-09T11:08:00
2,Viernes (11/09),11:00-12:00,1860,Principal,mostradores,7.2,7.2,2025-11-09T11:55:00
2,Viernes (11/09),11:00-12:00,1861,Principal,mostradores,6.9,6.9,2025-11-09T11:22:00
2,Viernes (11/09),11:00-12:00,1862,Principal,mostradores,6.3,6.3,2025-11-09T11:35:00
2,Viernes (11/09),11:00-12:00,1863,Exploradora,mostradores,5.0,8.4,2025-11-09T11:32:00
2,Viernes (11/09),11:00-12:00,1864,Principal,mostradores,6.1,6.1,2025-11-09T11:03:00
2,Viernes (11/09),11:00-12:00,1865,Principal,mostradores,6.7,6.7,2025-11-09T11:02:00
